checking_status,duration,savings_status,employment,installment_commitment,age,credit_amount_log,monthly_burden,financial_stress_score,high_risk_interaction,target,credit_history_critical/other existing credit,credit_history_delayed previously,credit_history_existing paid,credit_history_no credits/all paid,personal_status_male div/sep,personal_status_male mar/wid,personal_status_male single,other_parties_guarantor,other_parties_none,property_magnitude_life insurance,property_magnitude_no known property,property_magnitude_real estate,other_payment_plans_none,other_payment_plans_stores,housing_own,housing_rent,foreign_worker_yes,purpose_risk_low_risk
0,6,4,2,1,27,7.108244139731541,203.5,0,0,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False
1,24,3,0,3,51,7.970049304976135,120.5,4,0,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
0,24,1,0,4,32,8.027150106832774,127.58333333333333,1,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
0,9,2,3,2,22,7.741533589281828,255.66666666666666,2,0,0,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
3,18,4,0,1,51,8.9242570208881,417.27777777777777,3,0,1,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True
0,12,3,3,2,22,7.138073034044347,104.83333333333333,3,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
0,24,4,0,4,54,6.576469569048224,29.875,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
2,9,4,3,4,35,7.346010209913293,172.11111111111111,2,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
0,24,3,0,4,54,7.37650812632622,66.54166666666667,3,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
2,18,3,0,3,48,7.493317248862145,99.72222222222223,5,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
3,20,3,0,1,24,8.360071435644025,213.6,6,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
0,12,4,0,4,35,6.884486652042782,81.33333333333333,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,12,4,4,1,24,8.91905180393029,622.6666666666666,2,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
3,36,3,1,2,24,9.134754385019587,257.52777777777777,6,0,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,6,3,3,3,26,6.3818160174060985,98.33333333333333,5,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
0,12,4,0,4,65,6.836259277277067,77.5,0,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
2,42,3,4,1,55,9.136047767394327,221.02380952380952,5,1,0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True
2,15,3,3,2,26,7.483806687665835,118.53333333333333,5,1,1,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False
2,8,3,3,3,26,6.811244378601294,113.375,5,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
2,6,3,1,3,28,6.184148890937483,80.66666666666667,5,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
3,36,3,1,4,24,9.172638504792172,267.47222222222223,6,0,1,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
3,48,3,2,3,54,8.023552392404348,63.5625,6,0,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3,48,3,1,4,46,8.276903481267057,81.89583333333333,6,0,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
2,36,3,2,2,54,8.913684824725294,206.44444444444446,5,0,0,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
0,6,1,2,1,62,7.199678345691172,223.0,1,0,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False
0,6,3,1,1,24,7.349230824613334,259.0,3,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
3,36,3,4,2,43,9.671429383832344,440.47222222222223,6,0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
3,18,3,2,4,26,7.204892510204673,74.72222222222223,6,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,12,3,2,3,27,7.004881989712859,91.75,3,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
1,12,3,2,3,24,8.012018239159062,251.33333333333334,4,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
3,36,3,0,2,41,7.905810312658931,75.33333333333333,6,0,1,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
3,8,3,0,4,47,6.595780513961311,91.375,6,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
0,18,3,3,3,35,8.237743803890933,210.0,3,0,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
3,21,3,0,4,30,7.3796321526095525,76.28571428571429,6,0,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
3,18,3,0,1,33,8.28576542051433,220.33333333333334,6,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
0,18,3,2,2,36,8.334711621820917,231.38888888888889,3,0,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False
3,36,4,0,3,47,9.028338763993148,231.52777777777777,3,0,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True
2,48,4,2,4,38,8.807172622916703,139.1875,2,0,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,24,1,2,4,44,7.773173680482536,98.95833333333333,1,0,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3,18,3,3,4,23,7.104144092987527,67.55555555555556,6,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
3,45,3,0,2,29,9.377294451639015,262.5777777777778,6,1,1,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False
2,24,4,0,2,42,8.53405030848266,211.83333333333334,2,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
1,15,3,3,2,25,7.752764808851328,155.13333333333333,4,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
3,12,3,2,4,48,6.9874902470009905,90.16666666666667,6,1,1,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0,12,4,2,4,21,6.787844982309579,73.83333333333333,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,4,3,3,1,23,6.400257445308821,150.25,3,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
3,24,3,0,4,63,7.992268643270745,123.20833333333333,6,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True
0,24,3,0,4,46,7.867871490396322,108.79166666666667,3,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False
3,36,3,1,4,29,8.55256033525353,143.86111111111111,6,0,1,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,21,3,2,3,28,8.004365564979574,142.52380952380952,3,0,0,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,True
0,18,3,3,4,23,7.572502985020384,107.94444444444444,3,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
0,24,3,1,4,50,7.352441100243583,64.95833333333333,3,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0,18,3,0,4,47,8.138272638530186,190.11111111111111,3,0,0,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
2,21,4,1,2,35,8.28828304520769,189.33333333333334,2,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,18,4,2,2,68,8.819073983267831,375.6111111111111,0,0,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False
0,24,3,3,4,28,7.1308988302963465,52.041666666666664,3,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
3,9,3,1,3,59,7.21890970761906,151.55555555555554,6,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
3,12,3,0,4,57,6.565264970035361,59.083333333333336,6,0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False
3,20,3,2,4,33,7.71244383427499,111.75,6,0,1,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,24,4,1,3,43,8.304742269640771,168.41666666666666,0,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True
0,15,3,2,4,35,7.294377299288821,98.06666666666666,3,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
3,18,3,1,4,32,7.274479558773871,80.11111111111111,6,1,1,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,36,3,0,2,45,9.294313805752362,302.0833333333333,3,0,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,24,2,3,4,33,7.29641326877392,61.416666666666664,2,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
0,10,4,1,4,40,6.796823718274855,89.4,0,0,0,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True
0,15,3,2,4,28,8.114922974204593,222.86666666666667,3,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
3,15,3,2,3,29,8.283999304248526,263.93333333333334,6,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
0,9,2,2,1,26,8.182559264068665,397.44444444444446,2,0,0,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False
0,24,0,2,4,27,8.666474894131992,241.83333333333334,0,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,True
0,18,3,2,4,28,7.682482446534506,120.5,3,0,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
3,24,3,3,4,35,7.799753318287247,101.625,6,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
0,27,0,3,4,32,8.417814747435958,167.62962962962962,0,0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False
0,10,3,2,2,25,7.701200180857446,221.0,3,0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False
0,15,1,2,2,20,7.706162970199576,148.06666666666666,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
3,18,3,3,4,27,7.779048644925556,132.72222222222223,6,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
0,12,3,0,2,42,8.111328003286733,277.5833333333333,3,0,0,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False
0,36,4,0,3,37,8.910585718290132,205.80555555555554,0,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
3,12,3,0,4,24,6.481577129276431,54.333333333333336,6,0,0,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
0,36,1,1,2,40,8.946244609330543,213.27777777777777,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
1,6,3,0,1,46,7.203405521083095,223.83333333333334,4,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False
3,24,2,1,4,26,7.232010331664759,57.583333333333336,5,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
0,15,4,3,4,24,6.774223886357614,58.266666666666666,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
3,12,3,2,2,29,8.186185994226083,299.1666666666667,6,0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False
2,11,0,2,4,40,7.187657164114956,120.18181818181819,2,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
3,18,3,3,3,36,7.57095858316901,107.77777777777777,6,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,36,3,0,4,28,8.18757739559151,99.86111111111111,3,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3,9,3,3,3,27,7.260522598089852,158.0,6,0,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,30,4,1,2,36,8.816260208734581,224.73333333333332,0,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,24,3,1,3,38,8.963800242855577,325.5833333333333,3,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
0,24,4,2,2,48,9.135401285311689,386.5416666666667,0,0,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True
2,30,4,0,4,36,7.687997166393016,72.7,2,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
0,18,3,4,4,65,7.002155954403621,61.0,3,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
2,24,3,1,3,43,8.30844552038576,169.04166666666666,5,0,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
3,12,3,3,4,53,6.679599185844383,66.25,6,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
2,24,4,1,4,34,7.946617563244473,117.70833333333333,2,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2,48,3,2,2,23,9.659694765654068,326.5,5,0,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,36,3,0,4,34,8.797095076549056,183.72222222222223,3,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,28,4,3,3,40,8.965079015408355,279.42857142857144,0,0,0,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True
3,27,3,0,4,43,7.8009820712577405,90.44444444444444,6,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False
0,15,3,0,4,46,7.512071245835466,121.93333333333334,3,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3,12,3,2,4,38,7.683403681053826,180.91666666666666,6,0,0,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False
2,36,3,2,3,34,8.665785595466064,161.11111111111111,5,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
0,18,4,2,4,29,7.064759027791802,64.94444444444444,0,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,36,4,1,3,31,9.09918532261002,248.52777777777777,0,0,0,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True
3,21,3,3,4,28,7.865955413933502,124.0952380952381,6,0,0,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
0,12,0,1,3,35,7.373374309910049,132.66666666666666,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False
0,15,4,1,1,33,7.690286020676768,145.73333333333332,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
3,18,3,2,2,42,8.331827004436057,230.72222222222223,6,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
3,16,3,0,2,43,7.873217054862741,164.0625,6,0,1,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
0,20,4,3,2,44,8.156510226079966,174.25,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False
0,36,4,0,2,42,9.257033099968165,291.02777777777777,0,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True
0,15,4,2,4,40,7.234898420314831,92.4,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False
0,24,3,0,4,36,7.153833801578843,53.25,3,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
3,12,3,2,2,20,7.010311867307229,92.25,6,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False
3,21,4,1,2,24,8.23323750070527,179.1904761904762,3,0,0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False
2,36,4,2,2,27,8.21932609390609,103.08333333333333,2,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
0,15,3,3,1,46,8.187299270155147,239.6,3,0,0,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True
2,9,4,2,1,33,8.069655306886165,355.0,2,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
0,36,3,2,4,34,8.40178233990491,123.72222222222223,3,0,0,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
2,24,3,3,2,25,8.463159302923751,197.33333333333334,5,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2,30,4,0,2,25,8.003697339094368,99.7,2,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,11,0,0,1,28,7.669961995473577,194.72727272727272,0,0,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False
3,24,3,2,4,31,8.058960017769417,131.70833333333334,6,1,1,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False
2,48,3,2,1,32,9.821463717057537,383.8333333333333,5,1,1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
0,10,2,2,1,32,7.954723334497908,284.8,2,0,0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,True
3,6,3,0,1,68,9.608915129379593,2482.6666666666665,6,0,1,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
3,24,2,4,1,33,7.7664168980196555,98.29166666666667,5,0,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False
3,24,3,0,4,39,8.11552088154677,139.375,6,0,1,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False
0,18,3,2,4,28,7.505492274737424,100.94444444444444,3,0,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
0,48,1,1,4,37,9.453286550586572,265.6041666666667,1,0,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3,9,3,3,3,22,7.220373836723949,151.77777777777777,6,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2,12,3,1,3,30,7.602401335665818,166.83333333333334,5,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False
3,24,3,3,2,55,8.835355971121606,286.3333333333333,6,1,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False
3,12,3,3,4,46,6.548219102762372,58.083333333333336,6,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
3,18,3,3,4,21,6.956545443151569,58.27777777777778,6,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
3,48,3,1,4,39,9.239704980606087,214.52083333333334,6,0,1,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True
0,30,4,0,4,58,7.532623618788788,62.233333333333334,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3,12,3,2,4,43,7.20414929203594,112.0,6,0,0,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
3,24,3,3,4,24,7.466227556215481,72.79166666666667,6,0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
2,9,3,3,4,22,7.421177528595393,185.55555555555554,5,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,9,3,2,3,30,7.110696122978827,136.0,3,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
0,12,1,0,4,42,6.259581464064923,43.5,1,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
3,12,3,2,4,23,7.312553498102598,124.83333333333333,6,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2,30,2,3,4,30,7.560080465021827,63.96666666666667,4,0,1,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False
1,9,3,2,3,28,6.61472560020376,82.77777777777777,4,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
2,6,3,3,4,30,7.6324011266014535,343.8333333333333,5,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False
2,60,3,2,4,42,8.746557354543503,104.8,5,0,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,24,4,2,2,46,8.830981510952498,285.0833333333333,0,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True
0,12,4,3,2,45,8.168486417126681,293.9166666666667,0,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,10,3,2,3,31,7.344072850573066,154.6,3,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False
0,24,4,1,4,31,6.835184586147301,38.708333333333336,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False
0,4,3,1,2,42,7.283448228756631,363.75,3,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
3,15,3,3,4,46,7.520776415062797,123.0,6,0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
2,48,1,3,1,30,9.031094081699155,174.125,3,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False
3,24,1,3,4,30,8.116715624819111,139.54166666666666,4,1,1,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,12,4,4,4,38,7.958576903813898,238.25,0,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,18,3,3,4,43,7.335633981927201,85.16666666666667,3,0,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
0,24,2,0,2,31,8.19478163844336,150.875,2,0,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,18,3,4,3,40,8.186185994226083,199.44444444444446,5,0,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
3,36,3,1,2,24,7.671360923190644,59.583333333333336,6,0,1,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,24,1,3,3,28,8.322151070212902,171.375,3,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True
0,36,3,4,4,26,9.303375237943373,304.8333333333333,3,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
3,12,3,2,4,29,7.546446273746024,157.75,6,0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False
3,24,0,0,4,57,7.116394144093465,51.291666666666664,3,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
1,30,4,0,4,49,8.204398418149381,121.86666666666666,1,0,0,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False
2,9,3,0,2,37,7.051855622955894,128.22222222222223,5,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
3,28,3,2,3,45,8.295798110636145,143.07142857142858,6,0,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,24,2,0,4,30,8.029432840581244,127.875,4,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,6,3,0,2,30,7.462214939768189,290.0,3,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False
2,21,3,2,1,47,7.763871287820222,112.04761904761905,5,0,0,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False
0,15,4,2,3,29,8.176672771948455,237.06666666666666,0,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,24,1,0,3,35,7.7823903355874595,99.875,1,0,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
2,6,3,3,3,22,6.12029741895095,75.66666666666667,5,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False
2,30,4,2,4,26,7.447751280047908,57.166666666666664,2,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
2,27,1,2,4,23,7.83241092718792,93.33333333333333,3,0,1,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,15,3,0,4,54,8.18004072349016,237.86666666666667,3,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
0,42,4,1,2,29,8.877242435993919,170.61904761904762,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False
3,11,3,2,1,40,8.27893600229198,358.09090909090907,6,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
2,15,2,2,4,22,7.323170717943469,100.93333333333334,4,0,0,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False
0,24,3,2,1,43,8.908424139496578,308.0416666666667,3,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
3,24,3,4,1,29,7.085064293952548,49.708333333333336,6,1,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
3,60,3,0,4,36,8.895355616996392,121.61666666666666,6,0,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False
0,30,3,2,4,33,7.94873845481361,94.36666666666666,3,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
1,24,1,2,3,57,7.138073034044347,52.416666666666664,2,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
2,6,3,2,2,64,6.625392368007956,125.5,5,0,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
2,18,4,0,4,42,7.794823152179389,134.83333333333334,2,0,0,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,24,3,0,4,47,7.839525581704678,105.75,3,0,1,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,15,2,2,2,25,7.142827401161621,84.26666666666667,4,1,1,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False
2,30,3,1,2,49,9.034438166984412,279.53333333333336,5,0,1,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,48,3,4,3,33,8.485702524324866,100.91666666666667,3,0,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
1,21,2,2,1,28,7.980707820869669,139.1904761904762,3,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
3,36,3,2,2,26,9.015541293671115,228.58333333333334,6,0,1,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True
0,24,3,1,2,30,7.615298339825815,84.5,3,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
3,15,3,2,4,25,7.2682230211595655,95.53333333333333,6,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
1,42,3,3,2,33,8.746716349694486,149.73809523809524,4,0,0,False,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False
0,13,2,4,2,64,7.251344983372214,108.38461538461539,2,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
3,24,3,4,4,29,8.791790024319363,274.125,6,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True
2,24,3,0,4,48,7.463936604468925,72.625,5,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,12,4,3,2,37,8.179199798423086,297.0833333333333,0,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
